#{"t_start": 1724446211.941949, "env_id": "CustomHopper-source-v0"}
r,l,t
202.903476,92,27.41453
293.681806,120,27.444849
126.36758,67,27.461842
279.332038,110,27.491839
115.200556,62,27.506907
314.945092,119,27.542504
313.839922,118,27.566273
315.022856,118,27.590113
315.071605,118,27.613796
315.133498,118,27.637312
223.416258,103,27.664443
252.532692,109,27.691959
276.960073,113,28.105164
271.71616,111,28.133504
229.28975,95,28.158276
346.77437,132,28.191159
315.862974,120,28.22525
316.726008,121,28.250074
316.920662,120,28.274495
318.066367,121,28.299237
317.656225,121,28.323613
209.261379,93,28.35302
219.76787,104,28.379437
272.67586,117,28.408869
211.390426,111,28.43653
215.535781,93,28.459815
240.847139,103,28.485265
315.438513,119,28.52946
315.506023,120,28.553863
316.276955,120,28.578131
316.711832,121,28.602684
316.562624,120,28.626974
230.472261,102,28.653722
240.824526,107,28.680574
256.233065,114,28.709296
238.624615,103,28.734944
94.448361,49,28.747001
236.716236,113,28.775565
317.401482,121,28.827719
315.863825,120,28.851939
316.920369,120,28.876058
318.303426,122,28.900737
318.709317,121,28.925084
212.835059,104,28.956738
241.597258,104,29.371001
236.563604,112,29.401991
270.892261,113,29.433169
238.843856,107,29.462234
163.833918,84,29.484814
336.296149,125,29.532068
339.017254,127,29.559288
337.299361,126,29.58616
339.510819,127,29.612969
339.003823,126,29.63931
276.735571,122,29.67725
288.912201,109,29.705977
262.800934,119,29.736794
195.576248,85,29.759093
190.463431,96,29.783386
290.844013,119,29.813978
336.625896,127,29.852764
338.014531,126,29.878362
336.987812,125,29.903775
338.151033,125,29.929384
339.596333,127,29.954959
242.451524,109,29.983759
134.745751,72,30.001943
322.325199,147,30.03874
255.187226,108,30.065498
88.949838,48,30.07775
329.646368,128,30.11081
338.938126,127,30.158951
337.137938,126,30.184784
337.591099,126,30.210532
339.145446,127,30.236607
337.693206,126,30.262287
119.636232,63,30.279252
198.217167,86,30.301358
269.130671,121,30.714458
332.679485,138,30.752547
134.816506,69,30.770784
302.544561,131,30.804533
336.405651,129,30.854793
334.446547,128,30.881536
341.673909,131,30.908866
336.162325,129,30.93557
342.764098,131,30.962926
305.244767,122,30.999738
318.38619,135,31.034096
58.655823,32,31.042329
288.797305,118,31.0721
248.363133,105,31.099181
236.753612,109,31.127565
343.057866,131,31.175159
336.205272,128,31.201802
334.679922,128,31.228393
339.985401,130,31.255139
343.439849,131,31.282257
325.681945,127,31.320205
322.458536,133,31.353514
240.830634,101,31.379027
152.207279,83,31.400227
336.301759,154,31.438354
340.441905,130,31.491083
345.698111,132,31.518068
334.616399,127,31.544327
339.874409,130,31.570961
333.83666,128,31.597112
237.029334,105,32.008024
323.234227,141,32.044952
245.545011,99,32.070386
191.307171,96,32.09573
305.609273,129,32.128728
